at_gw1,at_gw2,at_gw3,window,rip,hyp_lag,hyp_frac1,hyp_frac2,hyp_frac3,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.7563371,0.72988754,0.511733828,13,0.764694648,6,0.074612777,0.847257653,0.489759594,2.330243661,1.258926171,0.855422739,1.463597588,3.370987305,-1.018574402
0.573302566,0.0084203,0.853093716,9,1.24446922,13,0.87233078,0.696291874,0.586910858,0.628707383,3.234886243,0.587825081,-1.486874819,-0.565705195,-4.775764797
0.657477471,0.652884271,0.542909507,11,0.838404157,11,0.164653244,0.266210602,0.787952158,1.64388175,1.327032078,0.809013443,1.084899537,2.114934865,-2.021338409
0.883740262,0.735766869,0.709775127,7,0.577579617,21,0.961908753,0.611654701,0.922010423,3.521001841,2.213065944,3.541801654,2.967077903,2.878644305,-0.254714603
0.560762631,0.469265368,0.858663455,10,0.632913447,19,0.39253891,0.877833652,0.00637292,1.763824549,1.418150508,1.205324714,0.47497617,2.108862617,1.500264746
0.338355449,0.779892036,0.419710292,5,1.834590396,21,0.417265103,0.652659592,0.370917366,0.980489615,2.979156764,-0.490454363,-1.240172646,-1.427724514,-4.430515892
0.721168522,0.561249941,0.192897324,2,0.97275355,11,0.985093559,0.826138026,0.283880238,2.013903151,1.432479317,2.03321187,0.316557365,1.296598973,-2.376157407
0.601304524,0.260612888,0.8313017,9,1.658427537,12,0.538279337,0.255613505,0.188975976,0.691074351,2.721992669,0.718773385,-1.124775789,-0.309035157,-4.115383135
0.266583421,0.729656584,0.055919734,3,0.536468994,6,0.993465513,0.136749013,0.067012433,1.392860079,1.186396503,0.551067475,-0.300983229,1.242963587,1.46361377
0.961771616,0.608125177,0.251722244,7,1.886035923,2,0.008673853,0.554847327,0.707694088,2.834514164,1.844569522,2.683878925,0.125050485,2.500781473,-2.812226994
0.98832806,0.973265617,0.499745655,12,1.546055138,3,0.22953903,0.90532644,0.539196448,2.394623787,1.638943544,2.329079697,0.550332494,1.805490649,-2.488227484
0.032220329,0.911434835,0.925725813,7,1.046601174,17,0.076785578,0.231881228,0.798699636,2.212392058,2.521672073,-2.351475973,-0.64012892,-1.913772171,-3.837798644
0.798423495,0.010349467,0.745251186,7,1.002563651,23,0.403857469,0.085296587,0.9053899,2.028247426,2.093983377,1.992411333,-0.110936657,1.542205836,-3.37163321
0.94132109,0.228281522,0.094067014,11,0.726667186,11,0.060415793,0.405648982,0.238365898,3.393664027,0.960016551,2.085030234,0.911557229,4.483388343,-0.987423722
0.229293524,0.375123436,0.267211897,10,1.202045675,6,0.529535538,0.407175468,0.55555752,1.622903348,3.906169667,-1.231818,-2.262213289,-2.010990755,-5.42501954
0.676439337,0.166434593,0.450511113,4,1.431069276,7,0.92401719,0.691757914,0.161421327,1.305265567,2.750147258,1.473118415,-1.204882254,0.445051746,-4.092652432
0.738249467,0.769488035,0.678635837,5,1.438632081,12,0.529682806,0.980033156,0.735422172,1.587951374,1.9806486,1.732658021,0.079453318,0.807886207,-3.171267041
0.620507809,0.952183447,0.029841869,13,0.64833794,2,0.502356964,0.677728206,0.361124918,2.145714473,1.175318507,0.128974005,1.392580637,3.206423736,-0.118790477
0.135965845,0.321174572,0.443095097,5,1.185412818,15,0.826172735,0.323236739,0.747137006,1.98499244,3.959404251,-1.428766268,-2.23813176,-2.567320635,-5.497603406
0.684772454,0.848324797,0.749449318,5,1.474467082,21,0.197109733,0.475997773,0.393000224,1.298251225,1.880500501,1.356467492,0.122000085,0.670915937,-3.064446544
0.820345039,0.792830124,0.386535913,5,0.834830475,5,0.703184183,0.495123014,0.722956292,2.853808302,1.478169278,2.508564412,1.978366862,2.560212077,-0.892734531
0.163714729,0.307622619,0.60773601,5,1.142966484,8,0.736924232,0.92494707,0.395032521,1.847155284,3.628937697,-1.306780186,-2.048412744,-2.359752197,-5.118896495
0.337690093,0.137535393,0.952347254,6,0.613878175,8,0.399261941,0.664611821,0.013202062,1.209554967,1.056987996,-0.370086125,-0.033793391,1.622419349,1.231877994
0.956935147,0.886581412,0.367429174,8,1.967288732,21,0.778040991,0.945652716,0.766644151,2.462308738,2.000815873,2.548237833,0.040684682,1.541911977,-3.22684123
0.474578238,0.454335285,0.39104484,5,1.649571872,5,0.549792295,0.259462058,0.906748583,0.570031858,3.032385577,0.225245102,-1.379271738,-0.622198731,-4.410590795
0.227431603,0.34264381,0.587723076,2,1.082624248,2,0.998617498,0.405614658,0.110702608,1.482300709,3.010972706,-1.185955901,-2.18949285,-1.492696807,-3.905599406
0.341262146,0.552395955,0.25770842,11,1.801147705,7,0.149058835,0.218542334,0.238931103,1.121573004,3.48965799,-0.866654535,-1.967163731,-1.355839199,-4.852554388
0.54954528,0.617421961,0.66806662,6,1.586473604,20,0.491084532,0.076877814,0.14923163,0.606838095,2.390615306,0.60027879,-0.843025359,-0.388000656,-3.678316453
0.632476959,0.860650391,0.724119795,13,1.24200153,2,0.860355162,0.648711436,0.94577896,0.688366578,2.286700807,0.50777644,-0.492950264,-0.280735007,-3.652178477
0.45638066,0.347528607,0.861514865,13,0.637039096,23,0.624838132,0.2037166,0.266375684,1.14482135,0.95638637,0.824191835,0.815243782,1.176233704,-0.657795682
0.339104995,0.277413493,0.629189056,10,0.517869533,23,0.767060954,0.849325133,0.995492391,1.106187662,1.408213692,0.863922462,1.564070051,1.062133756,-1.692678998
0.510500325,0.093998044,0.48389472,4,1.106058245,7,0.696414905,0.60524319,0.261759464,0.615330818,3.057786884,0.54772137,-1.618555133,-0.458855593,-4.427018663
0.662704252,0.46303518,0.73990715,9,0.810168436,8,0.226313263,0.040380632,0.713078833,1.854594665,1.175311355,0.955527579,1.139190813,2.279948513,-1.572068487
0.822255469,0.316000896,0.252618564,11,1.787261838,10,0.015804569,0.98660502,0.708949816,1.632088015,2.845059349,1.559429465,-1.031625985,1.132770206,-4.34485334
0.199885533,0.144613758,0.075934247,5,1.00255227,13,0.886056919,0.660354063,0.7475202,1.198081664,3.363799364,-0.79375763,-1.691893455,-1.664384904,-4.878638125
0.283665153,0.477078066,0.315962603,12,0.852584968,9,0.379467905,0.066964337,0.668292754,0.613742243,1.854676912,-0.893645853,-0.224367583,-0.076997984,-3.059194128
0.840523193,0.02847256,0.380134053,10,1.27870267,17,0.362205692,0.676187316,0.533336638,1.749195295,3.056866241,1.829554853,-1.293114419,0.979681492,-4.587204475
0.811740331,0.439035483,0.265938814,8,1.137846474,21,0.991219053,0.037829992,0.857781031,1.632521491,2.722228686,1.754773766,-0.883297911,0.621237997,-4.202749295
0.641954241,0.004137349,0.782522964,4,0.530624906,19,0.044839948,0.866475174,0.132532639,3.179688869,1.286371536,0.713475381,1.108082622,5.071073194,0.678630918
0.852839948,0.532136314,0.501680351,2,1.330554002,13,0.730294087,0.796770044,0.186162412,2.419568598,1.814685451,2.363469748,0.094229994,1.709850868,-2.935249367
0.611168464,0.335642865,0.844985279,3,1.97280097,13,0.763989018,0.142949745,0.073236507,0.994867181,2.2909277,1.086575605,-0.819902209,0.109393418,-3.474282284
0.68725393,0.505132827,0.189955404,12,1.710760227,23,0.596672729,0.51154373,0.547435366,0.830075687,3.145383136,0.862687282,-1.393008344,-0.185039346,-4.677757557
0.35845266,0.917747064,0.784378884,4,1.173551547,2,0.409308793,0.982593326,0.788606686,0.865642704,2.295642936,-0.505030154,-0.560529398,-1.044786238,-3.472771599
0.818090393,0.955980275,0.774501618,7,1.043955908,7,0.602819467,0.796659835,0.9063513,2.062210023,1.447327588,2.126973628,1.146803312,1.358283553,-1.947075798
0.694497867,0.955615611,0.008167739,12,1.712702076,6,0.507511264,0.818709839,0.449680269,0.915678258,2.529956565,0.934711625,-0.743927588,0.027098523,-3.926190813
0.517852156,0.933817688,0.838575267,11,1.420488717,4,0.974220432,0.904881809,0.998932231,0.662791652,2.314708672,0.143622417,-0.469768027,-0.805300688,-3.686513066
0.750908173,0.809662835,0.096246741,10,0.66878717,13,0.737998564,0.203419529,0.584455769,2.516495278,1.467538925,2.344436255,1.959684179,2.131125258,-0.969763629
0.175049886,0.756851775,0.297169134,8,0.910482586,16,0.966587679,0.926645849,0.025455857,1.012684369,1.682365691,-0.609193687,-0.957865875,-1.417174402,-1.718678791
0.094344446,0.895256428,0.841348134,6,0.586356956,2,0.305688128,0.596770441,0.29151829,2.271309333,1.374799346,-2.826957256,1.315295984,2.724168751,0.27830437
0.207625291,0.216494479,0.203336096,9,1.195071147,20,0.179657011,0.729946109,0.304986252,1.672834885,4.188620008,-1.391769353,-2.60523418,-1.98489879,-5.702335928
0.894138502,0.213648161,0.415135106,8,0.863697297,18,0.496532691,0.620539666,0.856389927,2.864164774,1.532211107,2.767928121,0.816146932,2.482515745,-2.462874198
0.050683501,0.307311468,0.281525009,4,1.785866131,8,0.66146087,0.416866865,0.837833843,2.392102003,4.2607941,-1.893696171,-2.588849234,-2.867460215,-5.768828601
0.441932635,0.905362967,0.331811276,3,1.327417375,3,0.554668905,0.9598721,0.850978296,0.61977336,2.536277968,0.027934485,-0.749338281,-0.653533669,-3.838511482
0.66074341,0.763691481,0.09839171,9,1.311486726,16,0.803529022,0.412252819,0.991651419,0.903803444,2.903632473,1.007644641,-1.102620159,-0.132255944,-4.396871138
0.267773576,0.142108847,0.134960118,9,1.009219932,23,0.059579022,0.30237203,0.533922741,1.078312329,3.37586053,-1.234251552,-1.79664692,-0.468241305,-4.795240742
0.774913527,0.633015035,0.602045364,6,1.580406602,5,0.737076848,0.978287748,0.708889489,1.741374132,2.027831385,1.85392116,-0.065413596,0.946835241,-3.268388024
0.664973756,0.756072796,0.322183462,2,1.14658293,6,0.891046968,0.554630258,0.222500282,1.368939224,2.040363914,1.326306463,-0.317015431,0.55602679,-3.246113621
0.925339311,0.642750708,0.239663868,3,1.067612457,17,0.826446241,0.22368702,0.75578761,2.887661693,1.691846292,2.957549986,0.498344822,2.125906945,-2.710327864
0.528379248,0.611146693,0.044086422,3,0.635474205,5,0.799145092,0.48087867,0.898562025,2.020685333,1.29693647,1.186528921,1.682423627,1.975103595,-0.726947947
0.218814473,0.957685379,0.000408185,6,1.727286269,15,0.671837964,0.904068367,0.527769142,1.593273994,3.391859481,-1.064194694,-1.620682061,-2.152912809,-4.87718195
0.688255694,0.332079553,0.366121943,10,1.824267154,7,0.402597552,0.557940004,0.683569502,1.00768047,2.928882561,1.040649647,-1.148525698,0.197520369,-4.418959093
0.578864204,0.629131654,0.921652617,2,0.860027533,10,0.767209958,0.742282791,0.840860241,1.59124725,1.372781483,1.580106486,1.650914836,0.94848502,-1.379250837
0.968939744,0.710459757,0.677876415,3,1.610606432,4,0.328817687,0.01139544,0.033693165,3.166681243,1.355487872,3.001057279,0.756580846,2.65117078,-1.389139275
0.570876438,0.617331784,0.123407548,6,1.033994824,12,0.971907259,0.738388185,0.564484249,0.826531592,2.303800564,0.944799072,-0.539667831,-0.054718198,-3.692084923
0.008869288,0.448762887,0.13008069,6,1.078310289,2,0.661173427,0.675573329,0.287162039,2.487972001,3.7485936,-2.400490473,-2.643716272,-2.518204184,-4.884050685
0.646824388,0.86786051,0.480039545,13,1.348301357,14,0.401337815,0.221669637,0.896772938,0.690243611,2.594581093,0.639723838,-0.718643249,-0.315520349,-3.994138011
0.607013697,0.070538488,0.71691041,5,0.944765228,11,0.928675601,0.233663286,0.187014437,1.337566834,1.551570253,1.464656058,-0.37957547,0.615534611,-2.497561954
0.625607489,0.195610161,0.048073923,8,1.740759007,18,0.167642209,0.777953637,0.174094176,0.807423605,3.422459241,0.816936408,-1.870469803,0.131712266,-4.860871181
0.350754675,0.984477523,0.174578851,5,0.616778977,13,0.553059295,0.377794002,0.096975591,1.085741535,1.089248344,0.581836571,1.024706236,1.109860519,0.615361803
0.383603397,0.684184833,0.973745258,6,1.978271602,18,0.039170126,0.734051234,0.164033004,0.767634106,2.471208611,-0.461803818,-0.818826649,-0.923577132,-3.797118109
0.225126837,0.422518922,0.522042583,13,1.128542969,14,0.545201671,0.047152491,0.592415419,1.707400542,3.658255898,-1.219803242,-2.00237229,-2.238462905,-5.206142237
0.363400067,0.243065406,0.601109797,13,1.301278413,22,0.35422911,0.890618605,0.963105923,1.123941851,3.797938137,-0.702528651,-1.99367503,-1.563692605,-5.303469279
0.335892984,0.62517138,0.94564844,13,1.391088669,3,0.261500681,0.360652279,0.241383941,1.21684606,2.934831629,-0.97878398,-1.475936078,-1.429951815,-4.092328856
0.501374237,0.974048036,0.038812712,8,0.694287069,11,0.029786229,0.645553724,0.402295607,2.086266307,1.137171248,-0.264601218,1.33701865,3.509042203,-1.193472006
0.828104927,0.117363076,0.630358924,7,0.732157084,20,0.254447986,0.05492553,0.086948668,3.014261039,0.90049521,2.330790516,0.099129832,3.461201923,0.415557179
0.5885296,0.801126682,0.43304436,11,1.277852944,17,0.911363469,0.297862588,0.582200933,0.631409433,2.723393269,0.513547596,-0.907145437,-0.687783723,-4.198919053
0.988412208,0.668141872,0.52431136,7,0.992502097,12,0.918123286,0.164107506,0.09140413,3.110159425,1.120761382,3.169461705,0.93651911,2.285124935,-1.017591381
0.827284033,0.673176757,0.987148917,5,1.114262751,16,0.509119868,0.740129062,0.548030993,2.092789235,1.637445815,2.227677886,0.586691035,1.342088027,-2.612799815
0.259895013,0.206195813,0.233092983,5,0.890429328,5,0.310908612,0.878730697,0.968145732,0.872868128,2.225717774,-1.177665945,-0.63737017,0.318338455,-3.378610786
0.66450034,0.406305044,0.232729201,7,1.515441529,23,0.661939193,0.117931905,0.731057052,0.995057799,3.095063518,1.104102996,-1.314640782,0.074575816,-4.631698123
0.207424401,0.161482935,0.627170785,8,0.561916494,14,0.582321587,0.737433715,0.829978296,0.651457783,1.280761147,0.030985239,1.392064638,0.67954768,-1.685619283
0.809595155,0.92586374,0.013483177,13,0.879614652,2,0.028999503,0.083677356,0.424929187,2.164503917,1.40775609,1.114420809,-0.185100964,2.825306588,-0.826892778
0.038770573,0.934370507,0.603317006,5,1.393132378,6,0.996506277,0.46091392,0.675197513,2.468785662,3.166689258,-1.911166894,-1.470875401,-3.01388105,-4.634494813
0.550568027,0.56038549,0.705643247,8,1.809771355,3,0.122307923,0.285708945,0.334934338,0.535112744,2.55860361,0.348530648,-0.94938186,-0.173658154,-3.708604541
0.830809422,0.228247763,0.654893506,13,0.664008858,16,0.221379081,0.046090233,0.629537094,2.739574853,1.341280617,1.842453424,1.677144751,3.376698791,-1.369318053
0.775626489,0.517685246,0.537264053,8,1.973112979,13,0.573847435,0.158631385,0.644181629,1.545191657,2.340385343,1.679873164,-0.449637493,0.708683683,-3.716633218
0.935780416,0.259478963,0.321231258,8,1.423028965,6,0.611074606,0.910645715,0.101695616,2.473111739,2.222587132,2.534285388,-0.628682249,1.686887286,-3.441927792
0.631419267,0.781362854,0.943167155,9,1.950608758,4,0.305174397,0.998190672,0.208377977,0.800171672,1.927457266,0.762425232,-0.238527169,0.090036794,-3.078887538
0.922150299,0.72251965,0.283054042,9,0.706974228,3,0.659860179,0.803417691,0.461297877,3.405659962,1.662366574,2.452133139,2.022347862,3.686204872,0.151798079
0.136092293,0.340092058,0.391493633,7,0.808503388,14,0.993425726,0.367420836,0.489801168,0.801350321,1.719254933,-0.748075854,-0.058428956,-0.744660413,-2.908589189
0.057388206,0.569108971,0.768342759,5,1.792010444,18,0.270139005,0.83461825,0.759225842,2.347499004,3.528536786,-2.012724562,-1.714538767,-2.700014312,-4.981327536
0.521109796,0.06842485,0.460205591,2,1.830067982,15,0.549984182,0.944505015,0.506259038,0.68727207,3.401895237,0.525584745,-1.689943113,-0.360810568,-4.930276241
0.417099904,0.98904514,0.953696457,9,1.60105889,12,0.451992371,0.38584434,0.373832245,0.775029738,2.250323027,-0.228454994,-0.418785474,-1.200077872,-3.616729894
0.901002148,0.068824067,0.316215754,9,1.235625521,12,0.239566766,0.63132215,0.648927767,2.204894353,2.798781316,2.218258199,-0.986753042,1.5842542,-4.280881542
0.502270527,0.544480578,0.31698844,11,1.627643988,2,0.514420742,0.377715056,0.685416554,0.592975257,3.148893327,-0.02746215,-1.464941765,-0.684731175,-4.568723499
0.793887291,0.181598292,0.199884987,3,1.892535861,18,0.399193696,0.569583055,0.899854472,2.023458075,2.920779833,2.06406281,-1.109525217,1.346593956,-4.386645784
0.068822873,0.71437894,0.599342222,8,0.575402568,23,0.543584457,0.27380489,0.950195531,0.809189355,1.348136524,-0.736380565,1.360780647,0.437698458,-1.879814493
0.828507875,0.762995371,0.614554062,13,1.875494003,2,0.281833053,0.561619864,0.868258563,1.467208501,2.056008929,1.420042528,-0.215815729,0.811209642,-3.321451955
0.210812866,0.275359917,0.740337882,13,0.986465387,22,0.708015015,0.804487448,0.135948099,1.243266251,2.547472469,-0.867140961,-1.48750613,-1.629056269,-3.291875252
0.486110314,0.462882742,0.651651368,8,1.275112401,20,0.408540271,0.847089904,0.970508558,0.540186504,3.139370901,0.145684721,-1.290114981,-0.807467755,-4.591852092
0.581071327,0.815172397,0.554048867,2,0.895788073,10,0.28171681,0.051534946,0.256584803,1.51592373,1.117883653,0.977505041,0.852464308,1.453995168,-1.531431468
0.971189761,0.443182613,0.827740057,3,0.624270301,8,0.854060581,0.90600677,0.943027296,4.340791408,2.548565703,4.299214777,3.351085148,3.80254404,0.48659518
0.455928995,0.010520577,0.751678418,6,1.721326635,7,0.883984209,0.441483212,0.506758654,0.630070219,3.378086687,0.186406038,-1.695587139,-0.928533973,-4.879968239
0.947689087,0.087263767,0.431858942,9,1.346963605,21,0.158445347,0.459708489,0.616047418,2.475822777,2.660398394,2.441257767,-0.821337727,1.938296859,-4.108824106
0.498153909,0.20242943,0.97732362,12,1.740178518,3,0.745039317,0.669279857,0.656561533,0.669040863,3.057720186,-0.063827395,-1.354846482,-0.849294463,-4.490516298
0.923360876,0.230103406,0.932067581,9,0.744732727,21,0.511629092,0.11189547,0.975456545,3.214849586,1.523202247,2.962124917,1.892923015,3.043373668,-1.326013856
0.155412526,0.420255589,0.308871559,12,0.623228712,6,0.071972365,0.086237928,0.619922498,2.277981523,1.247784603,-2.544934157,0.36941651,2.865234217,-2.057993051
0.868549798,0.745964946,0.630531108,13,0.76781745,5,0.663782494,0.463050481,0.89742082,2.596519939,1.496245358,1.970307623,1.978551164,2.476218643,-0.654711468
0.110789022,0.687321254,0.000504971,11,1.592683642,10,0.683895249,0.296957196,0.82161307,2.163175558,4.058556865,-1.649944008,-2.363436449,-2.695644114,-5.600291779
0.638023327,0.952564694,0.661215919,6,1.732540784,6,0.497439293,0.074024306,0.162845509,1.009241355,1.788241804,1.074308267,-0.059860285,0.217307608,-2.763638296
0.850936964,0.217301523,0.594132566,10,0.780614257,13,0.307177015,0.766490891,0.729686037,2.733569553,1.322763648,2.19010371,1.301888168,2.860772523,-1.800674709
0.502025504,0.36933074,0.159893157,2,0.761528043,4,0.866347632,0.569439506,0.935165558,1.627178884,1.134613655,0.648337921,0.789444257,1.53124991,-1.721564712
0.7104767,0.511380661,0.265975358,9,0.992556917,6,0.671433352,0.264966904,0.102903793,1.489203118,1.511719633,1.460088541,-0.611125924,0.854178023,-2.263068553
0.262195677,0.183717822,0.46879556,10,1.307455948,11,0.83846979,0.001971368,0.876182037,1.489333962,3.96445299,-0.939073362,-2.286845937,-2.065194578,-5.518230792
0.32978348,0.076864644,0.843136824,9,0.823765554,2,0.237367673,0.656157165,0.824309073,1.241182681,1.455130968,-1.173656344,0.082833414,1.632897091,-2.346812012
0.269296566,0.624535919,0.818822051,8,0.802387423,2,0.349527631,0.289188197,0.599656023,1.282151338,1.564398397,-1.469023318,0.41975797,1.456559105,-1.542561703
0.096827904,0.94409252,0.149804313,5,1.834292088,21,0.039883137,0.691218607,0.289202707,2.152501897,3.453533303,-2.032140083,-1.796047936,-2.248054501,-4.894084013
0.380487911,0.241185194,0.714363771,4,0.97760725,22,0.267975408,0.323380793,0.510978926,0.467236171,2.266236661,-0.131274812,-0.567303296,-0.04784365,-3.548192423
0.217251019,0.57750934,0.533726994,8,0.524102293,10,0.597293999,0.807729242,0.178322055,0.788733386,1.074602312,-0.058568455,1.092989613,0.717486513,0.206732776
0.093272318,0.69352956,0.277266973,12,1.224036999,3,0.333799012,0.702301163,0.323376237,2.241527323,3.775792949,-2.067879185,-2.282288877,-2.392204959,-5.136500056
0.429524098,0.08260981,0.580053416,9,1.670956907,6,0.88326018,0.09194455,0.074341543,0.786121433,3.46264955,-0.10769591,-2.382729807,-1.191472302,-4.534657689
0.133388855,0.708354828,0.195881701,12,1.752122969,18,0.222300887,0.760367644,0.707123606,2.059573902,3.879947919,-1.755911904,-2.133227818,-2.390503266,-5.445882016
0.927592403,0.218378357,0.576029934,7,1.834786435,2,0.263071778,0.836372822,0.008046139,2.59762546,1.955557608,2.521608328,-0.385495242,2.069858739,-3.010486849
0.78535032,0.08177082,0.318173217,2,1.625922612,4,0.898695186,0.60563455,0.727510133,2.067356132,2.690768635,1.968758659,-0.954686843,1.309829395,-4.037457243
0.08415584,0.441998135,0.416884344,11,1.369775403,17,0.64737202,0.401782489,0.884279432,2.276646918,4.084712563,-1.759646353,-2.331388091,-2.836771827,-5.631052358
0.72102587,0.624816306,0.479400938,7,1.483324801,8,0.839890098,0.489789176,0.989267595,1.334862523,2.383060447,1.506619189,-0.478655802,0.436504509,-3.725649373
0.464481026,0.089240046,0.768760815,4,1.20146531,9,0.747211564,0.75045886,0.13870312,0.587246991,3.11172842,0.302857458,-1.652577624,-0.769885105,-4.48822387
0.452061257,0.794193421,0.905449199,9,1.826213283,10,0.679233673,0.040890801,0.759047218,0.685548087,2.482706719,-0.005454291,-0.642038152,-1.104078096,-3.87367195
0.40595564,0.321318911,0.600934579,8,0.729122729,8,0.175149247,0.647168825,0.36522837,1.373439534,1.012006383,-0.554541006,0.572692422,2.135462878,-1.63975121
0.135058577,0.385403875,0.846949954,13,0.828965038,17,0.123864648,0.284390293,0.311973095,1.441729508,1.663535271,-1.847995216,-0.229949353,0.539135237,-2.653677501
0.352598987,0.294766071,0.498934741,6,1.344417959,11,0.293475397,0.106361446,0.561519125,0.927296441,3.489320549,-0.505754894,-1.817723663,-1.282135637,-5.008280389
0.337945896,0.982196914,0.744039209,9,1.217522298,17,0.191538535,0.112661772,0.742520504,1.070667469,2.677346881,-0.718205139,-0.828455544,-1.413235288,-4.078035776
0.234176386,0.449768405,0.783739096,2,1.226726714,17,0.015610015,0.021635946,0.912489661,1.462398582,3.293699741,-1.299232967,-1.489467841,-1.56162595,-4.558936951
0.376490031,0.485911552,0.086900092,6,1.308183911,12,0.901095108,0.654252995,0.372378485,0.875698207,3.560650204,-0.262384155,-1.896187414,-1.389822054,-5.091949521
0.91032413,0.226245937,0.712010913,7,0.537925705,2,0.675068077,0.634681343,0.381350749,3.981725852,2.097161967,2.430479146,2.260637792,4.80829739,1.205239626
0.972494076,0.352013123,0.273916293,13,0.595816757,19,0.746025204,0.25181749,0.116544737,3.404214875,1.393081229,3.302311564,1.167388529,2.958820575,0.780467648
0.156388881,0.435246243,0.924206643,2,0.532936759,7,0.887076801,0.72215916,0.388141799,0.828805477,1.53702264,0.49921053,1.983485886,0.240062679,-0.149916938
0.801555274,0.26211864,0.360432913,9,1.589936476,4,0.804502146,0.706535001,0.205076034,1.638336878,2.583038094,1.720797743,-0.993513075,0.811749397,-3.88295859
0.654706421,0.256964118,0.594905791,5,0.933827865,23,0.49479692,0.644291762,0.011148179,1.587574223,1.347276022,1.552578172,-0.65490755,1.175360495,-1.245617959
0.964046149,0.575464615,0.354918674,8,1.679591814,22,0.075160334,0.083576805,0.573149288,2.699924874,2.012673881,2.601789259,0.000314887,2.291078875,-3.226299815
0.354333475,0.149518779,0.612416898,8,1.652338236,16,0.095459356,0.063586206,0.385125105,0.953218253,3.611951172,-0.664595814,-1.97582188,-1.20424572,-5.159918316
0.847869622,0.803722308,0.304021383,7,0.886565262,14,0.887610918,0.509251821,0.220990528,2.619558794,1.18782439,2.681690995,1.253803763,1.903165007,-1.11492385
0.136496628,0.798494724,0.37151736,8,1.233837127,7,0.370901465,0.50477828,0.32453519,2.003976906,3.431070466,-1.696046219,-1.834421647,-2.327340369,-4.867962498
0.796896735,0.186548778,0.448231552,9,1.850836947,9,0.142259119,0.636007338,0.039603933,1.639753583,2.560580196,1.640141736,-1.111830243,1.081230744,-3.79759132
0.15817296,0.669468234,0.630352575,13,1.623439662,20,0.846774267,0.718036071,0.693273839,2.006992555,3.560321923,-1.456165398,-1.760542305,-2.63181877,-5.062059027
0.716335955,0.123299274,0.57932822,3,0.578792507,9,0.078903433,0.177582359,0.306573716,3.299894179,1.304526519,1.410621003,1.564568788,4.906174444,-0.446961892
0.792859005,0.964615416,0.099104381,12,0.614949016,3,0.828408405,0.821018474,0.806036871,2.808478559,1.932435618,1.348275711,2.53820871,3.128350016,-0.068385468
0.457632074,0.362423231,0.534855482,5,1.206598276,15,0.032678267,0.151146123,0.131250907,0.526659661,2.987521658,-0.000119667,-1.530516425,-0.507455932,-4.301256724
0.131879143,0.114827328,0.543267307,3,0.93424701,5,0.663698575,0.625948492,0.97707981,1.29730486,2.508083503,-1.420379818,-1.002319861,-1.085407573,-3.675515204
0.98847712,0.092834438,0.268633249,2,0.706849459,14,0.760609073,0.793108276,0.778926418,4.27099553,1.511351717,4.057872503,1.878049061,3.80456961,-1.206198093
0.546198375,0.902801572,0.651862325,7,1.415387895,19,0.553692837,0.000458616,0.017082629,0.574008622,1.98547201,0.533179619,-0.773438246,-0.502407223,-2.906944382
0.70453606,0.036578181,0.563591896,7,0.642830542,18,0.605584897,0.726164463,0.987203493,2.545082775,1.413812621,2.414489911,1.471375373,2.338123626,-1.747412524
0.395384845,0.00759448,0.284142236,11,1.700054095,11,0.102754768,0.498464678,0.786367889,0.89036415,4.084566462,-0.585071905,-2.383699454,-1.123872182,-5.657592955
0.902733124,0.447496204,0.124107608,5,1.742875989,13,0.801244152,0.485289464,0.530242095,2.521153677,2.299612239,2.655033112,-0.41709845,1.688879999,-3.656238598
0.641500459,0.220019015,0.205265567,2,1.323348699,19,0.472312805,0.615677048,0.408339793,1.183167364,3.091758295,1.172723041,-1.372542857,0.366163528,-4.586912153
0.11694241,0.751844304,0.106248156,6,1.074059951,16,0.543936291,0.192462779,0.911882511,1.933390715,3.427805298,-1.486533572,-1.688685769,-2.436545749,-4.93250248
0.247773708,0.635734578,0.801924238,5,1.953936074,13,0.379862004,0.535448513,0.987983473,1.413555956,3.082236198,-0.972977778,-1.233474273,-1.848678732,-4.436867012
0.828553703,0.136362563,0.544241687,5,1.056729458,17,0.301334872,0.297568083,0.351783862,2.25700339,1.977810457,2.287410687,-0.22601628,1.698248341,-3.232506548
0.199399039,0.796200967,0.430957576,8,1.507817703,18,0.116042094,0.810154406,0.548544185,1.689137125,3.336376213,-1.457392627,-1.554308202,-1.938802381,-4.826873355
0.367801627,0.779057941,0.422573357,7,1.469603331,20,0.15084966,0.220155521,0.059564809,0.867215352,2.806838476,-0.523209869,-1.504468742,-1.155921376,-3.996469992
0.608894964,0.525562726,0.289971555,8,0.873949183,4,0.431585923,0.682911496,0.410192598,1.450381503,1.197096482,0.717617163,0.248726604,1.64307027,-1.910525611
0.786659355,0.119636371,0.608553226,9,1.558246442,9,0.607211092,0.673985612,0.966831012,1.544781377,2.825768465,1.679822238,-0.997433987,0.677759318,-4.293349979
0.089369884,0.718158265,0.832705311,9,1.839046915,6,0.407683928,0.008775241,0.357968445,2.234870112,3.294361849,-1.938498614,-1.695721686,-2.531191097,-4.593569705
0.983515927,0.957266541,0.264187252,8,0.622323652,2,0.833144214,0.540436011,0.87772531,4.03246935,2.633407585,2.745913798,3.285721657,4.414578838,0.77089659
