at_gw1,at_gw2,at_gw3,window,rip,rmse_mack,rmse_look,min_mack,min_look,max_mack,max_look
0.858375636,0.541738937,0.510888642,2,1.691194806,2.584952592,1.693336935,2.18872881,-0.278023632,2.071691988,-2.147320635
0.925808888,0.206687818,0.007725074,8,1.660514242,2.497990021,2.411395953,2.368024744,-1.366633859,2.159111699,-2.958023819
0.371765712,0.694520495,0.098110705,2,1.620848098,0.856784388,3.055496398,-0.530981244,-2.323246047,-0.856343731,-3.691318238
0.898968186,0.731670958,0.348987348,7,1.815545927,2.44961505,1.634667606,2.330873707,-0.204044361,2.090644161,-1.868432693
0.506142981,0.078591308,0.721986865,8,0.857951215,1.44042891,2.077096137,-0.180533305,-2.934736527,2.295503629,0.53817368
0.27267812,0.82581208,0.359981046,11,1.689200959,1.417276043,3.092155985,-1.275679986,-2.469667444,-1.53497077,-3.69984528
0.295121761,0.887676439,0.913344998,11,1.647786673,1.316658534,2.506679025,-1.162190989,-1.815760763,-1.442493872,-3.109350498
0.126615632,0.438766468,0.090994127,4,1.77006204,1.998293092,3.996982208,-1.907878558,-3.530759213,-2.049506553,-4.517254765
0.273149446,0.763840774,0.553396342,9,0.780435869,1.746124939,2.256434184,-1.652646246,-3.104182891,2.299137121,1.754722279
0.489579921,0.32417986,0.548120992,7,1.719378597,0.488985508,2.92354348,0.043184662,-2.179079909,-0.390216088,-3.626230443
0.118381369,0.139157797,0.956554608,13,1.235138746,2.133987238,3.764468511,-2.066717096,-3.355040971,-2.179584335,-4.256292086
0.406138309,0.492627234,0.987013046,8,1.150806733,0.721950257,2.498488788,-0.465285926,-1.824731177,-0.847875252,-3.163294176
0.971338645,0.963223011,0.651663555,5,0.647171322,4.382355075,3.046257229,2.546684555,0.343041344,6.022843212,4.355051414
0.123263413,0.349049759,0.135466798,3,1.266218886,2.012529883,4.079095716,-1.928567115,-3.629415666,-2.062926084,-4.587597039
0.387495894,0.727791635,0.44509253,7,1.542982756,0.772200056,2.736453053,-0.52329198,-1.993249439,-0.893525545,-3.404425454
0.639651743,0.60609548,0.569255233,4,0.760169006,2.457499339,1.833651916,0.705733216,-1.621866018,3.775935345,2.284787664
0.968500211,0.051743855,0.244452677,12,1.261180891,2.314083277,2.51424867,2.195136098,-1.51043203,1.884374552,-3.118001269
0.355059976,0.45340754,0.431664365,4,1.115691474,0.857050303,2.947708064,-0.591780493,-2.430318983,-0.952627768,-3.537120187
0.202730028,0.666453966,0.582200348,12,1.652836123,1.753306079,3.276706409,-1.648472012,-2.738838462,-1.838084519,-3.838058187
0.996267656,0.246462676,0.66796011,6,1.256876151,3.161279084,1.692377577,2.997166387,-0.231546849,2.864458052,-1.746899707
0.286618139,0.071666133,0.312810622,13,1.243696273,1.411850158,4.062541553,-1.272466381,-3.574942389,-1.535050409,-4.618225506
0.446620671,0.290670191,0.147587355,6,1.222979476,0.553476518,3.409818939,-0.136562915,-2.717069803,-0.564075548,-4.091876185
0.027384374,0.867934885,0.680067658,7,1.899215636,2.501640154,3.145952771,-2.462202019,-2.673962136,-2.50250718,-3.645842566
0.48407658,0.12516507,0.042675944,10,1.335565728,0.547237186,3.732783154,-0.145544163,-3.082479905,-0.585028475,-4.41211569
0.193935432,0.71831621,0.603187059,3,1.254656562,1.652300125,2.979724396,-1.531303588,-2.38696989,-1.733211848,-3.539415269
0.534144447,0.708610253,0.925821354,10,0.612270074,2.581626144,2.705759728,-0.487372885,-2.365499821,4.40160173,3.844662394
0.040579922,0.254737945,0.235564521,9,1.372743166,2.4464832,4.327419549,-2.402688172,-3.948367973,-2.454232711,-4.796103584
0.516743597,0.179005223,0.114361935,10,1.004639047,0.683155592,2.674552646,-0.067338863,-3.038557617,0.674158757,-2.029103803
0.990019298,0.581205832,0.85168337,5,1.081500302,3.2486404,1.297833697,3.035110425,0.541749524,3.033705262,-0.47611349
0.512463564,0.720961825,0.434405817,5,0.563012321,2.837125033,2.855394847,-0.371713078,-2.700572768,4.843501057,3.965698855
0.442358394,0.473500981,0.357997944,12,0.747492525,1.849889033,2.41470349,-0.902840117,-3.381674982,3.008176433,1.75551078
0.622521283,0.698235812,0.646098981,6,1.535635877,0.948128641,1.969883921,0.862258636,-0.92684873,0.439814458,-2.690382929
0.878653857,0.053720254,0.270395301,5,1.439098659,2.492827864,2.383894105,2.395654544,-1.326123747,2.141424305,-2.986093757
0.246929173,0.552195426,0.074295691,6,0.898634967,1.320988361,2.515888545,-1.524096035,-3.527783735,1.045013937,-0.30667306
0.632957096,0.95383969,0.371608698,4,1.945724758,1.085816119,1.788705643,1.015991046,-0.608636559,0.585632646,-2.457391845
0.821476039,0.590873326,0.220491571,7,1.02488106,2.209078715,1.314045434,1.838543617,-0.970681061,2.223622048,-1.168405687
0.140503958,0.934946097,0.21794306,5,0.725912314,2.186053204,2.619755607,-2.451853676,-3.646075867,2.486539272,2.205842044
0.146776113,0.136238096,0.717180447,6,1.965506062,1.914107598,3.792432617,-1.819017421,-3.352338466,-1.977664074,-4.296746967
0.054163042,0.681859349,0.30442365,4,1.560051697,2.362781688,3.624161962,-2.308027785,-3.161911572,-2.376797434,-4.129365011
0.757327542,0.071384581,0.582245262,10,1.990243043,1.374071106,2.645913697,1.293152228,-1.762649558,0.887510836,-3.43405498
0.9093654,0.847236764,0.76710196,7,1.142164913,2.513068318,1.377847193,2.389130711,0.430894573,2.159222777,-1.171454753
0.877275713,0.265658593,0.048264109,3,1.471849219,2.615348532,2.261237922,2.379991082,-1.11903843,2.246708467,-2.88619367
0.626211274,0.531165912,0.885853706,2,0.936853829,1.777651351,1.210806497,0.735138417,-1.102373991,2.19794576,0.397317185
0.552294683,0.117260048,0.936312356,3,1.569212234,0.76099215,2.590543604,0.543956355,-1.769005404,0.123918701,-3.30404771
0.322756406,0.590043995,0.80464852,5,1.74481145,1.024003128,2.688942247,-0.802175843,-1.995168339,-1.142301379,-3.310237297
0.605525066,0.974439229,0.19883041,10,1.487620331,0.666261123,2.227265349,0.491223978,-1.253530722,0.042552897,-2.993588293
0.5761693,0.814468079,0.88056348,7,0.688379065,2.435851005,2.287813163,0.075619235,-1.591422908,4.043158479,3.348908285
0.03995763,0.453381275,0.829398046,12,1.798193077,2.460956307,3.626909621,-2.418345037,-3.216870617,-2.466594242,-4.108159227
0.146695993,0.518013076,0.477949418,6,1.294904428,1.914505339,3.514732249,-1.819456142,-3.019385643,-1.978020525,-4.046263936
0.903583397,0.010302239,0.007446951,11,0.87763738,2.787250925,1.798217808,1.785124171,-2.358714836,3.499072843,0.008361845
0.465178212,0.006790373,0.445264225,9,1.551860869,0.553352603,3.549825093,-0.191861142,-2.919807406,-0.617268931,-4.216134101
0.497198149,0.189000696,0.20113513,11,1.435995198,0.555005471,3.514143443,-0.130406307,-2.840949305,-0.574922941,-4.197193622
0.511267143,0.535770393,0.486639843,13,0.548438757,2.76285407,3.069968702,-0.892725914,-3.599532649,4.717457881,3.790598657
0.87116609,0.259476463,0.919147852,10,1.484565762,1.99415325,1.902360781,1.895672336,-0.766566754,1.560096232,-2.455919996
0.734189173,0.183377217,0.457779487,3,1.815930635,1.730190414,2.422016888,1.570218604,-1.420385021,1.263590152,-3.191304071
0.693206981,0.791310255,0.908891156,11,0.805905213,2.153522551,1.670103732,0.579881347,-1.19278809,3.272206936,2.122216353
0.225423912,0.499884478,0.521698132,6,1.827831026,1.522133819,3.323886634,-1.384703462,-2.768910586,-1.62381556,-3.892045117
0.727983876,0.386435154,0.507023308,12,1.337591939,1.076797247,2.499973478,0.975133495,-1.585166915,0.530480099,-3.293413955
0.525444321,0.366815575,0.668724505,12,0.621310972,2.496775023,2.759179748,-0.638128633,-3.339680763,4.252348,3.197938424
0.895140688,0.836191573,0.0762773,2,0.851557733,3.533214951,1.447629712,2.189287745,-0.398076821,4.195743015,1.491750627
0.814964459,0.285040842,0.463091678,10,1.41604906,1.683224712,2.337756096,1.597992944,-1.345689649,1.222518311,-3.055803674
0.771921272,0.345563069,0.947291288,11,0.879623083,2.163802364,1.357428002,1.084345407,-1.430434626,2.877641283,0.932095147
0.208760411,0.110373545,0.990804534,3,1.178170023,1.576728531,3.375656116,-1.446882129,-2.897848298,-1.661962496,-3.908923404
0.761976993,0.388844231,0.44598781,8,0.862493355,2.386215039,1.426130758,1.259524595,-1.685847711,3.200700686,0.8405109
0.339324412,0.302828175,0.029123251,7,1.19544505,0.988616758,3.7795025,-0.789784872,-3.203234548,-1.123009921,-4.39747003
0.935980312,0.038506588,0.527032694,10,0.541014297,4.121607123,2.74311444,1.681821403,-2.358118143,6.13103638,3.805279935
0.840688744,0.844656465,0.879231305,2,1.87255535,2.474190531,1.418821718,2.089540822,0.534090857,1.947672404,-1.346561299
0.196372521,0.88220466,0.380854995,13,1.252539318,1.800232493,3.227196213,-1.702909343,-2.670745745,-1.884141724,-3.802803478
0.12476389,0.15253988,0.762330647,8,1.758005348,2.046082181,3.811696209,-1.969469453,-3.392580239,-2.101029922,-4.311023558
0.237807018,0.95979761,0.688484236,4,0.5962154,2.546421946,2.995769895,-2.057944776,-3.151168585,3.854845771,3.969404998
0.026580674,0.171770899,0.230550074,5,1.207112263,2.501288815,4.423021859,-2.460380071,-4.056185446,-2.500869759,-4.88025617
0.925856419,0.434179706,0.455446507,3,0.720045852,4.03648284,2.008047039,2.322646738,-0.830934253,5.329678699,2.768295036
0.060258142,0.438334604,0.404223568,6,1.353047319,2.339860936,3.86775949,-2.284148665,-3.444472014,-2.357765752,-4.355513928
0.814584199,0.557971983,0.473926446,12,0.626815475,3.216853721,2.419469761,0.934734351,-2.01152553,4.978370565,3.368136942
0.974388738,0.093080342,0.688759238,13,1.685503262,2.234267939,2.178379906,2.104164837,-1.110957951,1.783084383,-2.740412368
0.661681183,0.620342156,0.881604481,12,1.772781137,0.789396345,2.094157671,0.640344801,-1.123134009,0.181439411,-2.835885564
0.407225561,0.72489151,0.309254573,4,1.535354098,0.645248599,2.721615252,-0.287251244,-1.934653025,-0.687303846,-3.412493293
0.292173052,0.176828063,0.597344481,13,0.715125939,2.034633909,2.91078926,-1.799276464,-4.313380304,2.883656436,1.912730079
0.317614598,0.941918299,0.949116529,10,0.570543374,2.611966464,3.092041262,-1.804904619,-3.021217576,4.171278361,4.291582994
0.036760759,0.240175384,0.705006074,7,0.656002673,2.700057098,3.377962542,-3.274782945,-5.069142087,2.834761951,2.582531316
0.216197096,0.454074063,0.519668058,7,1.550042465,1.586415795,3.433221978,-1.463777642,-2.905688576,-1.689415478,-3.993036815
0.409015047,0.964197818,0.944301361,4,1.837110229,0.639151291,1.845782159,-0.276913223,-0.892648041,-0.678135062,-2.46909696
0.501579488,0.610311096,0.955038953,13,0.68199018,2.191343087,2.441698275,-0.734779438,-2.648811725,3.684925938,3.031041087
0.402654075,0.659805968,0.342159951,6,0.990642348,0.698189318,1.962676178,-0.495726778,-2.294254838,0.54650601,-1.146493165
0.185056922,0.018974671,0.055422476,8,1.679952783,1.757164641,4.489134623,-1.654082548,-4.058820693,-1.845187274,-4.999208391
0.430624865,0.446752424,0.599021731,4,0.724492771,2.017801961,2.309365749,-0.611682357,-2.90465168,3.373347661,2.312065052
0.322423309,0.531340065,0.629835943,2,0.501191659,2.913854067,3.457755662,-1.698891771,-4.043489509,4.78408022,4.358611208
0.761589534,0.952891293,0.691313756,13,1.945217473,1.159979108,1.734859693,1.052485366,-0.54411076,0.610926502,-2.360254593
0.00234708,0.530376896,0.314133496,2,1.421593822,2.619271039,3.919464945,-2.590136564,-3.51445455,-2.606449351,-4.379417203
0.34062875,0.673799285,0.936271665,2,1.688887894,0.974899669,2.407555541,-0.710014537,-1.63828865,-1.013701675,-2.963903185
0.989544872,0.51673736,0.401660656,4,1.735054895,3.260799235,1.565278953,3.077395436,0.071858669,3.00485651,-1.510787589
0.504515467,0.517982504,0.567742057,12,1.348821575,0.566784601,2.821420637,-0.150884718,-2.061054283,-0.589782278,-3.520435515
0.487487882,0.362836113,0.499882615,3,0.558725247,2.834633619,2.979200029,-0.518260893,-3.407499503,4.828555645,3.716207748
0.205016389,0.016291575,0.636151505,6,1.847234418,1.623984848,3.897910269,-1.497536416,-3.439017802,-1.716386304,-4.420974428
0.792621131,0.107226724,0.984067694,4,1.742994073,2.016090259,1.926241546,1.936189222,-0.80912242,1.619395754,-2.570297791
0.370648572,0.464885404,0.795351798,6,0.788970303,1.645786714,2.119192848,-0.949753534,-2.815134615,2.576153637,1.730423912
0.2169992,0.435875452,0.710415289,6,0.963700122,1.286327584,2.292206091,-1.604560567,-3.011412493,0.164149173,-0.865528682
0.366510248,0.075145796,0.872021864,11,1.160319618,1.003653588,3.330513261,-0.80100402,-2.78971639,-1.142753817,-3.937412296
0.00549019,0.138522591,0.835751356,11,1.130915077,2.607058512,3.912105108,-2.577011424,-3.633059001,-2.595739774,-4.344013781
0.614376395,0.806374021,0.852855781,9,1.272528807,0.730145885,1.842304556,0.606392922,-0.80809686,0.175479682,-2.568403115
0.854454953,0.867486474,0.486677323,3,0.649976138,3.871971005,2.573369619,1.832337239,-0.44042284,5.492623576,3.795058392
0.727745336,0.73509191,0.053141129,11,0.82340012,2.209220221,1.610729791,0.786097179,-1.921160729,3.230702803,1.198098411
0.744225262,0.726686827,0.935290801,11,1.139450603,1.233007286,1.649742382,1.145415946,-0.546369873,0.710300843,-2.26879572
0.061867737,0.265899078,0.004144872,8,0.514296073,3.162907534,4.12532045,-3.472726021,-6.350826357,4.035170546,3.296230179
0.447622698,0.95986595,0.772002936,8,1.268461991,0.571884318,2.054954783,-0.240210888,-1.16514577,-0.651895932,-2.741962347
0.508742219,0.699839523,0.081212649,3,1.674060146,0.617373619,2.685853285,0.292780991,-1.808181832,-0.127067564,-3.432103108
0.739225936,0.94352368,0.575698783,10,0.682724329,2.864129566,2.267764958,0.771384882,-1.25514718,4.453031263,3.309702154
0.286605042,0.989152864,0.43169887,2,1.23010565,1.212654756,2.561826392,-1.019683444,-1.804590619,-1.283207235,-3.130452898
0.301272985,0.6208152,0.507778706,6,1.938584827,1.146917705,2.997368115,-0.960764884,-2.347594567,-1.269061797,-3.612558439
0.035103775,0.666436639,0.413856599,4,1.0723804,2.318823026,3.105212854,-2.453608774,-3.165826972,-2.061089694,-3.081247082
0.398295312,0.748077591,0.624718188,3,1.215985428,0.695684076,2.421089693,-0.34849852,-1.603083969,-0.709130746,-3.077904868
0.319432739,0.628045962,0.748143924,11,0.589775444,2.536379928,3.068614466,-1.801527779,-3.746208945,4.014668083,3.659906062
0.619891825,0.035543392,0.027398095,4,0.778712648,2.303030564,2.302252159,0.609929083,-3.260754147,3.552156202,0.99143773
0.674619188,0.644250743,0.899918955,2,1.512988358,1.484520721,1.702797171,1.165507818,-0.446929106,0.852250967,-2.259177736
0.26131282,0.520297999,0.031397029,2,0.833998665,1.542296313,2.555896126,-1.517771529,-3.724096767,1.820074562,0.514187286
0.039653494,0.642720159,0.666625143,3,1.956050561,2.433963044,3.361963017,-2.386885401,-2.905014499,-2.440927981,-3.848468752
0.213763276,0.489221896,0.834450471,7,1.738567772,1.598385544,3.108597946,-1.476961277,-2.565253825,-1.700174442,-3.665867194
0.90520844,0.293465081,0.999609366,8,1.935282627,2.374602692,1.648835052,2.255192978,-0.359567429,2.025694331,-2.006118286
0.599606462,0.055505184,0.170302107,4,1.427174981,0.912490448,3.254644156,0.823615615,-2.46555024,0.380607466,-4.019005241
0.419157659,0.677322747,0.566944144,12,1.232126796,0.828279346,2.821037038,-0.580960135,-2.098616989,-0.956046883,-3.484260752
0.621289474,0.009107391,0.458944827,3,1.395496545,1.0887697,2.983710464,0.93371092,-2.161355368,0.540104873,-3.744145636
0.371500168,0.337175411,0.613786416,2,1.544861848,0.85770597,3.071606162,-0.532511503,-2.400918512,-0.857691947,-3.676797254
0.026360056,0.197081373,0.936601206,4,0.751848943,2.410836138,2.967161291,-3.110010422,-4.466468067,1.924152615,1.769864569
0.252197072,0.639831123,0.291141635,5,1.106344522,1.368531982,3.047090692,-1.206875663,-2.633306913,-1.469915634,-3.553272512
0.342957106,0.08939368,0.195768009,11,1.257823755,1.105142023,3.988600745,-0.920696579,-3.450599747,-1.242932241,-4.57674933
0.062236607,0.817472877,0.261139067,9,1.737607932,2.347214504,3.564302172,-2.295477419,-3.098413443,-2.366725256,-4.087577197
0.820869227,0.295626227,0.48232001,11,1.539309567,1.627758098,2.35185512,1.544905296,-1.361073572,1.143702872,-3.067324642
0.77780187,0.059556497,0.794442755,8,1.487863733,1.630665578,2.333423439,1.558948296,-1.389496683,1.22147825,-3.100444859
0.676657093,0.667293781,0.630208041,10,1.183056923,0.968280068,2.065329453,0.865622142,-1.079715329,0.432578914,-2.814696155
0.656060853,0.737989006,0.470313034,11,1.539465927,0.823486335,2.232806245,0.687949068,-1.264212849,0.231553337,-2.98779536
0.190063028,0.370595332,0.075697693,8,1.187636036,1.733048032,3.996290042,-1.627599593,-3.527794309,-1.823753434,-4.543663102
0.965110302,0.813697813,0.670102639,7,1.674339197,2.856322144,1.486261596,2.701342246,0.484367491,2.531282123,-1.059620014
0.648401932,0.118138565,0.755725561,9,1.794357588,0.882218659,2.6749588,0.788308653,-1.850101984,0.367272135,-3.461168532
0.57564778,0.202271879,0.093658165,12,1.673169864,0.543230577,3.434660991,0.207539252,-2.712592613,-0.259076982,-4.160988258
0.329222637,0.409740852,0.322333353,11,0.762021842,1.7863256,2.615855417,-1.449840698,-3.837828572,2.594116372,1.446280295
0.27821078,0.470859191,0.884942992,5,1.051849106,1.06156338,2.281172164,-1.109048586,-2.337182052,-0.729048007,-2.118474842
0.504739093,0.25317938,0.205858252,2,0.593160418,2.768289575,2.907874902,-0.404086274,-3.752300742,4.642135714,3.077786111
0.533914564,0.061103794,0.448737957,10,1.671226443,0.506035358,3.340451186,0.115646978,-2.647764336,-0.334902968,-4.045433938
0.47116616,0.04134303,0.631044185,11,1.205373127,0.615426102,3.383579878,-0.263803145,-2.749162267,-0.690202331,-4.039358143
0.536544145,0.519372478,0.240146687,7,1.598707943,0.541383316,2.814439538,0.304543709,-1.997140773,-0.129745175,-3.565095368
0.68949211,0.093312374,0.754983512,10,1.51708073,1.029802311,2.648593183,0.933466166,-1.802153865,0.504057668,-3.437483973
0.627262037,0.420593021,0.677645142,6,0.87781873,1.842737606,1.455127227,0.673123309,-1.752523209,2.633556043,0.790329384
0.449760532,0.690682941,0.876020738,10,0.822542744,1.505486255,1.793902903,-0.651624123,-2.185781999,2.395191398,1.599589539
0.211429234,0.948661206,0.382843002,9,0.912478676,1.42671263,1.999539454,-1.787530332,-2.78484233,0.7178777,0.079936414
0.813626575,0.421742921,0.535658402,4,1.891075145,2.14523053,1.855840982,2.057577544,-0.641162744,1.759910435,-2.420700944
0.416861283,0.970531548,0.41788524,12,0.551860962,2.689782179,3.052281248,-1.357326843,-3.246078286,4.503000335,4.045263813
0.749024695,0.673062338,0.655592481,12,1.1147173,1.176149224,1.853144342,1.08180145,-0.954401619,0.642923362,-2.537814811
0.581908635,0.800856112,0.725571009,4,1.007696138,1.133033929,1.079662986,0.634236746,-0.859427178,1.209448342,-0.578022315
0.446822147,0.663508064,0.162034787,2,0.738570727,2.035239761,2.235586997,-0.546660724,-2.844744027,3.322711919,2.03057272
0.989084895,0.703908234,0.738743088,8,1.124405027,2.881202825,1.43578911,2.713775976,0.353306745,2.573050733,-1.034648479
0.441215512,0.747165171,0.107289648,11,1.146240231,0.709396514,2.953303506,-0.417818185,-2.266429073,-0.821205071,-3.650000219
0.161319107,0.48074914,0.209467051,10,0.671314782,2.378340854,3.167723938,-2.530437761,-4.730372001,2.987594977,2.262529034
0.108175266,0.055713496,0.164922716,10,1.691997815,2.145288523,4.51118657,-2.077950016,-4.120320417,-2.188193812,-4.989961714
0.031968593,0.542693969,0.365681829,9,1.109562073,2.48512686,3.667624913,-2.445560359,-3.432720198,-2.487237738,-4.067086468
0.398467211,0.758495063,0.734269483,12,0.7002056,2.050164151,2.430924186,-1.213866785,-2.884786786,3.300650073,2.765879942
0.300844441,0.00763833,0.072637623,13,1.857345408,1.350930042,4.308317142,-1.203933389,-3.823332018,-1.479323016,-4.863056687
0.057253609,0.25857972,0.746200913,13,0.572511386,2.969311177,3.70739121,-3.393869802,-5.462857403,3.562035591,3.339795278
0.231794525,0.749021026,0.761866781,9,1.251440773,1.553311107,2.861001618,-1.429510214,-2.265536958,-1.663077429,-3.452955104
0.431159146,0.399524536,0.901643869,6,1.211712726,0.59400427,2.616567284,-0.224255904,-1.867721448,-0.641181268,-3.278955521
0.229326122,0.194718387,0.120013535,6,1.054523554,1.317775113,3.489344183,-1.416840985,-3.686603575,-0.997920592,-3.260716427
0.811637122,0.739027607,0.075168284,9,0.905932369,2.396668356,1.224740848,1.496054213,-1.259520562,3.007216401,0.397021087
0.19707632,0.953070072,0.240900282,8,1.23673269,1.699237891,3.100109058,-1.590411095,-2.508371052,-1.793676712,-3.693850391
0.813473834,0.363307828,0.220300664,5,1.782515952,2.090533525,2.208443739,2.019540699,-1.10710597,1.701303714,-2.846658242
0.699963923,0.606766615,0.774989,2,1.80316599,1.627588617,1.772602197,1.306101401,-0.5332559,1.013248444,-2.369087017
0.629675787,0.564308646,0.064660209,9,0.658114052,2.641386145,2.374401305,0.198775302,-2.839438123,4.354968861,2.678313307
0.229592506,0.708741051,0.658211267,10,0.972283519,1.297529803,2.110683875,-1.629730095,-2.727359523,0.031447111,-0.842625363
0.098825813,0.469215545,0.76913693,3,0.928848762,1.77606711,2.371647392,-2.321613952,-3.323902488,0.196652105,-0.326668912
0.480338858,0.461429391,0.843113114,8,0.699976743,2.143521352,2.34558949,-0.54369066,-2.705734035,3.625952155,2.743494627
0.722084115,0.253590655,0.270434333,2,1.506909895,1.755444708,2.550923615,1.428887348,-1.554374542,1.155495901,-3.317615023
0.470232205,0.04714586,0.53321725,10,0.963490684,0.812714325,2.448995999,-0.357579122,-3.102272738,0.982774239,-1.204034497
0.614024532,0.188615157,0.449840234,13,1.531488986,0.593709338,3.100729216,0.324049972,-2.348080932,-0.141149127,-3.842413042
0.527248523,0.564307961,0.860190429,10,1.361030643,0.503758565,2.377967394,0.0806773,-1.540202355,-0.368935036,-3.092755153
0.571523446,0.360785436,0.40414952,12,0.986188533,0.859485573,2.090104589,0.076311944,-2.449671596,1.006735919,-1.274714787
0.448710392,0.586296922,0.588180667,7,1.229328902,0.553266273,2.644855074,-0.184073702,-1.867994676,-0.597529063,-3.335158446
0.971058382,0.761734182,0.97646826,12,0.599173828,3.914755955,2.938610315,1.721391911,-0.613960102,5.700000473,4.352029472
0.741746791,0.712169904,0.647394931,4,0.793429387,2.785924817,1.692977601,1.348478364,-0.830402213,3.904732899,2.238920897
0.879946114,0.979983169,0.367149288,9,1.48985786,2.133643351,1.55746673,2.031015304,-0.034661701,1.745380934,-1.72212923
0.058277862,0.688972675,0.563232146,11,1.501530075,2.376722415,3.515912717,-2.327090427,-3.066292825,-2.392150103,-4.020073304
0.662975551,0.275846233,0.218477557,6,0.55849206,3.245181771,2.774290408,0.509258041,-3.117785901,5.284526912,3.486463571
0.585427806,0.728139621,0.017493546,8,1.370661699,0.649590612,2.642897053,0.511210003,-1.760373494,0.08454105,-3.446626045
0.95175306,0.949696624,0.386232856,12,0.818035021,3.121228931,1.67770842,1.869952722,-0.518324712,4.092472767,2.019694918
0.406062744,0.048442624,0.468183236,2,1.560297806,0.754401285,3.512934029,-0.333550382,-2.885991328,-0.680172261,-4.129979665
0.731207702,0.108433543,0.16162078,6,1.886803687,1.542443593,2.859525281,1.483561729,-1.960480524,1.107548588,-3.658489664
0.112983825,0.605282225,0.545247453,3,1.220020726,2.064721004,3.369294518,-1.985523749,-2.871326789,-2.109944897,-3.887360574
0.846592272,0.193112351,0.636177926,4,1.467465407,2.349947435,1.964506342,2.248273048,-0.800665577,1.983543917,-2.542506643
0.287782777,0.734358558,0.481075319,5,0.59522319,2.516315601,2.997996172,-1.75018474,-3.604409259,3.987637315,3.589161867
0.474553127,0.524285234,0.681551504,3,1.75857271,0.567668872,2.476585735,0.093679039,-1.638161922,-0.3094852,-3.16740777
0.921350455,0.613052109,0.998289209,10,1.536040864,2.277728957,1.521568365,2.161399346,0.032311298,1.865948402,-1.625501941
0.882844713,0.33475239,0.489028552,10,1.121801019,2.059694261,1.976998567,1.957506647,-1.016105876,1.630921822,-2.529361941
0.925397045,0.824985165,0.415863882,13,1.718492501,1.976632332,1.750829016,1.862236542,-0.427209933,1.50598169,-2.148993061
0.886951103,0.52328001,0.199478182,5,1.29001205,2.544643196,1.865427622,2.443601963,-0.574078567,2.198849446,-2.255067803
0.077844263,0.262980202,0.986143606,10,1.961404816,2.282796565,3.606437905,-2.22631601,-3.197378685,-2.309664639,-4.094270828
0.684399829,0.897271892,0.27278132,9,0.962711092,1.54905022,1.162600407,0.861648282,-1.181661252,1.855743591,-0.212552646
0.647663421,0.917889505,0.364426449,7,1.118399546,1.005018486,1.767998534,0.924925455,-0.814134169,0.517418293,-2.475910845
0.351901832,0.828983935,0.967354543,11,0.51121562,2.846414933,3.369454513,-1.761914247,-3.355659355,4.665354624,4.683749056
0.865154501,0.139240561,0.930505644,4,0.830487056,3.302771936,1.473371178,2.120166537,-0.972990103,4.184310993,1.642670247
0.563629327,0.58243204,0.406300894,10,1.143191079,0.545373141,2.566067283,0.271670586,-1.796402138,-0.182166874,-3.320955587
0.628491088,0.750701509,0.384537041,11,1.50045059,0.714844659,2.34939466,0.545305654,-1.416844377,0.084940862,-3.114246184
0.794308904,0.665307864,0.392482576,12,1.994057309,1.398274848,2.11351495,1.311972896,-1.047022105,0.888037394,-2.818889013
0.634556216,0.798659295,0.335351864,13,0.941439633,1.233443178,1.478976508,0.274817071,-1.795818785,1.670508528,-0.17205797
0.525969234,0.067497748,0.692394755,7,0.549391174,2.875523249,3.087711857,-0.422728302,-3.786989575,4.920965657,3.668381603
0.695071641,0.787458454,0.742493448,6,1.832637628,1.336776957,1.639841837,1.277320318,-0.406250478,0.882590573,-2.230180151
0.607017324,0.872275613,0.834767787,11,1.964852616,0.641554366,1.915121825,0.434518431,-0.894733561,-0.028201499,-2.614115582
0.679853106,0.411546271,0.825432575,11,1.584864812,0.926646479,2.282935026,0.81115777,-1.354366151,0.359279962,-3.040251159
0.465655635,0.267872713,0.901346969,10,0.922750235,1.013472271,1.876341044,-0.431061834,-2.533304832,1.42273005,-0.075743337
0.811261487,0.403683995,0.298914326,12,0.972215522,1.902835367,1.541703614,1.294147737,-1.696799864,2.124748635,-0.780751499
0.334311748,0.854352791,0.878645457,5,1.195646988,0.969011325,2.229267023,-0.735343288,-1.444679399,-1.086238826,-2.857986405
0.164906256,0.346678062,0.37540853,7,0.735699552,2.103787389,2.951369814,-2.317413113,-4.440560573,2.446958942,1.657421662
0.094599455,0.742918464,0.850305915,4,0.914349035,1.807563472,2.022576857,-2.373389744,-2.857011804,0.357955307,0.245107868
0.422123311,0.108606661,0.838380136,4,1.178371596,0.597925555,3.013164124,-0.201109633,-2.357658479,-0.610837922,-3.670720259
0.618306919,0.211743431,0.680922538,8,1.534790793,0.789343291,2.657177385,0.689479091,-1.830056119,0.27245887,-3.43445779
0.966382191,0.192943076,0.852487512,8,0.674775957,4.026402359,2.261593728,2.191338654,-1.150894658,5.668480287,3.223026076
0.435835652,0.104309883,0.732608799,6,1.16014238,0.580673987,3.106439475,-0.197694384,-2.472557418,-0.61799341,-3.767980181
0.013627401,0.382597892,0.971131614,11,0.761928522,2.427279359,2.863426257,-3.175723693,-4.293066057,1.784014545,1.739460984
0.654847467,0.561722959,0.924620112,3,1.836768408,1.270695055,1.768450871,1.123697596,-0.617011205,0.748627653,-2.427328809
